# Average Spectral response curve for IRAC 8.0 micron array
# Wave     Spectral Response
# microns  electrons / photon
6.151150	0.000071
6.158460	0.000124
6.165780	0.000188
6.173120	0.000206
6.180480	0.000180
6.187860	0.000147
6.195250	0.000096
6.202660	0.000050
6.210090	0.000083
6.217530	0.000123
6.225000	0.000147
6.232480	0.000198
6.239980	0.000228
6.247500	0.000231
6.255030	0.000232
6.262590	0.000287
6.270160	0.000471
6.277750	0.000768
6.285360	0.001189
6.292990	0.002016
6.300640	0.003362
6.308300	0.005239
6.315980	0.007906
6.323690	0.011740
6.331410	0.016260
6.339150	0.021640
6.346910	0.028570
6.354690	0.036160
6.362480	0.043950
6.370300	0.053290
6.378130	0.062440
6.385990	0.073090
6.393860	0.085940
6.401760	0.100400
6.409670	0.112900
6.417600	0.125500
6.425560	0.137800
6.433530	0.148500
6.441520	0.158900
6.449530	0.167100
6.457560	0.174000
6.465610	0.179300
6.473690	0.184800
6.481780	0.189800
6.489890	0.197100
6.498020	0.204900
6.506180	0.211700
6.514350	0.217000
6.522540	0.219900
6.530760	0.221500
6.539000	0.224000
6.547250	0.227200
6.555530	0.229500
6.563830	0.231300
6.572150	0.232600
6.580490	0.232800
6.588850	0.232900
6.597230	0.233500
6.605630	0.233100
6.614060	0.232500
6.622510	0.230100
6.630980	0.228000
6.639470	0.226100
6.647980	0.223700
6.656510	0.222600
6.665070	0.221600
6.673650	0.222000
6.682250	0.223600
6.690870	0.226200
6.699510	0.228600
6.708180	0.231000
6.716870	0.233000
6.725580	0.234700
6.734320	0.236000
6.743070	0.237200
6.751850	0.237800
6.760660	0.239300
6.769480	0.240600
6.778330	0.241800
6.787200	0.242900
6.796100	0.244000
6.805020	0.244800
6.813960	0.246100
6.822930	0.247100
6.831910	0.248100
6.840930	0.248500
6.849960	0.249100
6.859030	0.249400
6.868110	0.249200
6.877220	0.248800
6.886350	0.248300
6.895510	0.247700
6.904690	0.247300
6.913900	0.247600
6.923130	0.248500
6.932380	0.249200
6.941660	0.249100
6.950970	0.248800
6.960300	0.247900
6.969650	0.246900
6.979040	0.245000
6.988440	0.243400
6.997870	0.242400
7.007330	0.241800
7.016810	0.241800
7.026320	0.241400
7.035850	0.241000
7.045410	0.240900
7.055000	0.240300
7.064610	0.239600
7.074250	0.239200
7.083910	0.239600
7.093600	0.240300
7.103320	0.241100
7.113060	0.241800
7.122830	0.242200
7.132630	0.242100
7.142460	0.241700
7.152310	0.241300
7.162190	0.240700
7.172090	0.240800
7.182030	0.241800
7.191990	0.243300
7.201980	0.244700
7.211990	0.246000
7.222040	0.247700
7.232110	0.249300
7.242210	0.249700
7.252340	0.249400
7.262500	0.248300
7.272680	0.246200
7.282900	0.243800
7.293140	0.242700
7.303410	0.242000
7.313710	0.242800
7.324040	0.244200
7.334400	0.246800
7.344790	0.249500
7.355210	0.252600
7.365660	0.254300
7.376140	0.255600
7.386640	0.256300
7.397180	0.255600
7.407750	0.254700
7.418350	0.253700
7.428970	0.253000
7.439630	0.253900
7.450320	0.255900
7.461040	0.259100
7.471790	0.262900
7.482570	0.266500
7.493390	0.270000
7.504230	0.272800
7.515110	0.275500
7.526010	0.277800
7.536950	0.279600
7.547920	0.280900
7.558930	0.282200
7.569960	0.283000
7.581030	0.283100
7.592130	0.282600
7.603260	0.281600
7.614420	0.281300
7.625620	0.281400
7.636850	0.282100
7.648120	0.283700
7.659410	0.285700
7.670740	0.287200
7.682110	0.288100
7.693510	0.288300
7.704940	0.287200
7.716400	0.286600
7.727900	0.285700
7.739440	0.285900
7.751010	0.286700
7.762610	0.287900
7.774250	0.289100
7.785920	0.290600
7.797630	0.292300
7.809370	0.293900
7.821150	0.295300
