# Average Spectral response curve for IRAC 4.5 micron array
# Wave     Spectral Response
# microns  electrons / photon
4.633980	0.469700
4.638120	0.470500
4.642280	0.471700
4.646440	0.472600
4.650600	0.474400
4.654780	0.475100
4.658960	0.476500
4.663150	0.479700
4.667350	0.482600
4.671550	0.484500
4.675760	0.486300
4.679980	0.488900
4.684210	0.491000
4.688450	0.492300
4.692690	0.494100
4.696940	0.495500
4.701200	0.497000
4.705470	0.498300
4.709740	0.498500
4.714020	0.497900
4.718310	0.496600
4.722610	0.494600
4.726910	0.493800
4.731230	0.492300
4.735550	0.489100
4.739870	0.485300
4.744210	0.483300
4.748560	0.480500
4.752910	0.476700
4.757270	0.473800
4.761640	0.470700
4.766010	0.467100
4.770400	0.464800
4.774790	0.462200
4.779190	0.458200
4.783600	0.454300
4.788020	0.451300
4.792440	0.449600
4.796880	0.448500
4.801320	0.446700
4.805770	0.445200
4.810230	0.443600
4.814690	0.442100
4.819170	0.442100
4.823650	0.442100
4.828140	0.440500
4.832640	0.439900
4.837150	0.441000
4.841660	0.441100
4.846190	0.440500
4.850720	0.440900
4.855270	0.441000
4.859820	0.440600
4.864370	0.441100
4.868940	0.441000
4.873520	0.441100
4.878100	0.441400
4.882700	0.441800
4.887300	0.443500
4.891910	0.444100
4.896530	0.444600
4.901160	0.445400
4.905790	0.446100
4.910440	0.446000
4.915090	0.443800
4.919760	0.441900
4.924430	0.439100
4.929110	0.434400
4.933800	0.427100
4.938500	0.418700
4.943210	0.410800
4.947920	0.402300
4.952650	0.393600
4.957380	0.386100
4.962130	0.380000
4.966880	0.376400
4.971640	0.374300
4.976410	0.372600
4.981190	0.371600
4.985980	0.372800
4.990780	0.368600
4.995590	0.356200
5.000410	0.330300
5.005230	0.293200
5.010070	0.247800
5.014920	0.192700
5.019770	0.139000
5.024630	0.096840
5.029510	0.065350
5.034390	0.042360
5.039280	0.027350
5.044190	0.017490
5.049100	0.010810
5.054020	0.006694
5.058950	0.003758
5.063890	0.001993
5.068840	0.000901
5.073800	0.000591
5.078770	0.000486
5.083750	0.000303
5.088740	0.000300
5.093740	0.000369
5.098740	0.000303
5.103760	0.000205
5.108790	0.000180
5.113830	0.000096
5.118880	0.000108
5.123940	0.000118
5.129000	0.000190
5.134080	0.000274
5.139170	0.000265
5.144270	0.000305
5.149380	0.000315
5.154500	0.000283
5.159630	0.000371
5.164760	0.000458
5.169910	0.000466
5.175070	0.000460
5.180240	0.000500
5.185420	0.000489
5.190610	0.000411
5.195810	0.000421
5.201030	0.000477
5.206250	0.000431
5.211480	0.000384
5.216720	0.000402
5.221980	0.000386
5.225000	0.000000
