# Average Spectral response curve for IRAC 3.6 micron array
# Wave     Spectral Response
# microns  electrons / photon
3.081000	0.000000
3.081060	0.000490
3.082890	0.000586
3.084730	0.000453
3.086560	0.000458
3.088400	0.000439
3.090240	0.000531
3.092080	0.000641
3.093930	0.000442
3.095780	0.000535
3.097620	0.000655
3.099480	0.000525
3.101330	0.000631
3.103190	0.000618
3.105040	0.000496
3.106900	0.000700
3.108770	0.000895
3.110630	0.000873
3.112500	0.001045
3.114370	0.001294
3.116240	0.001390
3.118110	0.001683
3.119990	0.002132
3.121870	0.002413
3.123750	0.002782
3.125630	0.003343
3.127520	0.003846
3.129400	0.004596
3.131290	0.005760
3.133190	0.006889
3.135080	0.008313
3.136980	0.010170
3.138880	0.012180
3.140780	0.014820
3.142680	0.018160
3.144590	0.021810
3.146490	0.026460
3.148410	0.031970
3.150320	0.038570
3.152230	0.046500
3.154150	0.055220
3.156070	0.065330
3.157990	0.077400
3.159920	0.091470
3.161840	0.106100
3.163770	0.122000
3.165700	0.140600
3.167640	0.158900
3.169570	0.178800
3.171510	0.200200
3.173450	0.220500
3.175400	0.241200
3.177340	0.261800
3.179290	0.282200
3.181240	0.298600
3.183190	0.314000
3.185150	0.330400
3.187110	0.343100
3.189070	0.352900
3.191030	0.360600
3.192990	0.368500
3.194960	0.372300
3.196930	0.373700
3.198900	0.375000
3.200880	0.374400
3.202860	0.371800
3.204840	0.370300
3.206820	0.368600
3.208800	0.365300
3.210790	0.361900
3.212780	0.358000
3.214770	0.354100
3.216760	0.351300
3.218760	0.349500
3.220760	0.348400
3.222760	0.345200
3.224770	0.343700
3.226770	0.344600
3.228780	0.343600
3.230790	0.343600
3.232810	0.344300
3.234820	0.344800
3.236840	0.347400
3.238870	0.349600
3.240890	0.351200
3.242920	0.354100
3.244950	0.357800
3.246980	0.362300
3.249010	0.366100
3.251050	0.369800
3.253090	0.374800
3.255130	0.379500
3.257180	0.384100
3.259220	0.389500
3.261270	0.393600
3.263320	0.397400
3.265380	0.400700
3.267440	0.403400
3.269500	0.406500
3.271560	0.410400
3.273630	0.412500
3.275690	0.413700
3.277760	0.415800
3.279840	0.415800
3.281910	0.416300
3.283990	0.416500
3.286070	0.415300
3.288160	0.414500
3.290240	0.414300
3.292330	0.414500
3.294420	0.413400
3.296520	0.412500
3.298620	0.411700
3.300710	0.409100
3.302820	0.408600
3.304920	0.409100
3.307030	0.406900
3.309140	0.406000
3.311250	0.405600
3.313370	0.405000
3.315490	0.405500
3.317610	0.404400
3.319730	0.402400
3.321860	0.402700
3.323990	0.403600
3.326120	0.404200
3.328260	0.404700
3.330390	0.404300
3.332530	0.404700
3.334680	0.406600
3.336820	0.406800
3.338970	0.406600
3.341120	0.407000
3.343280	0.406700
3.345430	0.406500
3.347590	0.406700
3.349760	0.407200
3.351920	0.407000
3.354090	0.406600
3.356260	0.406300
3.358430	0.405100
3.360610	0.405100
3.362790	0.404900
3.364970	0.403900
3.367160	0.404800
3.369350	0.404100
3.371540	0.401600
3.373730	0.403300
3.375930	0.405600
3.378130	0.405600
3.380330	0.406300
3.382530	0.407100
3.384740	0.408000
3.386950	0.410900
3.389170	0.413500
3.391380	0.416000
3.393600	0.418700
3.395820	0.420800
3.398050	0.424500
3.400280	0.427300
3.402510	0.429100
3.404740	0.432100
3.406980	0.433300
3.409220	0.433500
3.411460	0.435300
3.413710	0.436700
3.415960	0.435400
3.418210	0.434400
3.420460	0.435600
3.422720	0.435100
3.424980	0.434300
3.427250	0.434000
3.429510	0.430300
3.431780	0.426500
3.434060	0.425400
3.436330	0.424300
3.438610	0.422100
3.440890	0.420200
3.443180	0.417900
3.445460	0.416300
3.447750	0.415700
3.450050	0.414300
3.452350	0.413900
3.454650	0.414000
3.456950	0.413100
3.459260	0.413400
3.461560	0.414500
3.463880	0.415800
3.466190	0.417600
3.468510	0.418600
3.470830	0.419400
3.473160	0.421800
3.475480	0.424800
3.477820	0.427100
3.480150	0.430500
3.482490	0.434300
3.484830	0.436900
3.487170	0.440200
3.489520	0.443400
3.491870	0.445100
3.494220	0.447700
3.496580	0.450600
3.498940	0.452900
3.501300	0.455700
3.503660	0.457200
3.506030	0.456400
3.508410	0.456400
3.510780	0.458300
3.513160	0.459900
3.515540	0.460500
3.517930	0.461400
3.520310	0.461500
3.522710	0.461500
3.525100	0.461600
3.527500	0.461500
3.529900	0.462100
3.532300	0.462900
3.534710	0.462000
3.537120	0.459600
3.539540	0.458000
3.541960	0.458200
3.544380	0.457100
3.546800	0.455500
3.549230	0.455500
3.551660	0.454700
3.554090	0.453700
3.556530	0.452800
3.558970	0.451800
3.561420	0.452100
3.563860	0.452600
3.566320	0.452600
3.568770	0.451500
3.571230	0.450500
3.573690	0.450300
3.576150	0.450800
3.578620	0.452200
3.581090	0.452800
3.583570	0.452800
3.586050	0.454400
3.588530	0.456200
3.591010	0.457400
3.593500	0.458600
3.595990	0.459500
3.598490	0.460200
3.600990	0.460200
3.603490	0.459600
3.606000	0.459500
3.608510	0.458800
3.611020	0.459100
3.613540	0.459700
3.616060	0.458400
3.618580	0.457600
3.621110	0.456800
3.623640	0.455800
3.626170	0.455300
3.628710	0.453600
3.631250	0.450900
3.633790	0.448700
3.636340	0.446900
3.638890	0.445600
3.641450	0.444800
3.644010	0.442500
3.646570	0.440600
3.649140	0.440100
3.651710	0.438100
3.654280	0.436900
3.656860	0.437600
3.659440	0.436400
3.662020	0.435200
3.664610	0.435500
3.667200	0.435700
3.669800	0.436700
3.672400	0.438200
3.675000	0.438900
3.677610	0.439000
3.680220	0.440500
3.682830	0.444100
3.685450	0.446000
3.688070	0.446800
3.690690	0.449500
3.693320	0.452500
3.695950	0.455100
3.698590	0.457200
3.701230	0.459000
3.703870	0.460200
3.706520	0.462300
3.709170	0.465800
3.711830	0.468800
3.714490	0.470200
3.717150	0.470500
3.719820	0.470500
3.722490	0.471000
3.725160	0.472100
3.727840	0.473200
3.730520	0.473400
3.733210	0.472700
3.735900	0.473000
3.738590	0.472800
3.741290	0.472800
3.743990	0.473200
3.746690	0.472300
3.749400	0.471000
3.752120	0.469700
3.754830	0.469400
3.757550	0.469700
3.760280	0.467500
3.763010	0.464700
3.765740	0.463700
3.768480	0.463500
3.771220	0.462200
3.773960	0.460400
3.776710	0.460100
3.779460	0.459600
3.782220	0.458400
3.784980	0.456700
3.787750	0.456800
3.790510	0.457500
3.793290	0.456800
3.796060	0.457100
3.798840	0.457100
3.801630	0.455600
3.804420	0.456400
3.807210	0.456900
3.810010	0.454100
3.812810	0.453000
3.815620	0.452900
3.818430	0.451100
3.821240	0.449500
3.824060	0.447000
3.826880	0.444300
3.829710	0.443000
3.832540	0.441300
3.835370	0.438500
3.838210	0.437400
3.841050	0.435200
3.843900	0.431700
3.846750	0.430200
3.849610	0.429400
3.852470	0.428000
3.855330	0.428000
3.858200	0.428000
3.861070	0.428200
3.863950	0.430100
3.866830	0.433000
3.869720	0.436400
3.872610	0.439600
3.875500	0.442300
3.878400	0.444500
3.881300	0.446100
3.884210	0.447100
3.887120	0.448300
3.890040	0.447300
3.892960	0.443700
3.895890	0.434700
3.898810	0.421100
3.901750	0.405000
3.904690	0.383500
3.907630	0.355900
3.910580	0.328600
3.913530	0.293700
3.916480	0.256300
3.919440	0.221500
3.922410	0.186900
3.925380	0.152200
3.928350	0.123700
3.931330	0.098900
3.934310	0.077500
3.937300	0.058690
3.940290	0.044850
3.943290	0.033730
3.946290	0.025150
3.949290	0.018770
3.952300	0.013760
3.955320	0.009610
3.958340	0.006888
3.961360	0.004779
3.964390	0.002983
3.967420	0.002031
3.970460	0.001633
3.973500	0.001354
3.976550	0.001214
3.979600	0.001186
3.982660	0.001077
3.985720	0.001128
3.988790	0.001287
3.991860	0.001269
3.994930	0.001177
3.998010	0.001125
4.001100	0.001074
4.004190	0.000936
4.007280	0.000751
4.010380	0.000590
4.012000	0.000000
