# Average Spectral response curve for IRAC 5.8 micron array
# Wave     Spectral Response
# microns  electrons / photon
4.744210	0.000091
4.748560	0.000089
4.752910	0.000082
4.757270	0.000073
4.761640	0.000067
4.766010	0.000071
4.770400	0.000080
4.774790	0.000077
4.779190	0.000076
4.783600	0.000084
4.788020	0.000078
4.792440	0.000059
4.796880	0.000058
4.801320	0.000064
4.805770	0.000064
4.810230	0.000059
4.814690	0.000062
4.819170	0.000074
4.823650	0.000079
4.828140	0.000074
4.832640	0.000057
4.837150	0.000057
4.841660	0.000071
4.846190	0.000087
4.850720	0.000108
4.855270	0.000128
4.859820	0.000146
4.864370	0.000182
4.868940	0.000249
4.873520	0.000319
4.878100	0.000330
4.882700	0.000427
4.887300	0.000524
4.891910	0.000716
4.896530	0.001192
4.901160	0.001799
4.905790	0.002635
4.910440	0.003611
4.915090	0.004625
4.919760	0.005849
4.924430	0.007203
4.929110	0.008569
4.933800	0.010520
4.938500	0.012950
4.943210	0.015910
4.947920	0.019330
4.952650	0.022430
4.957380	0.026050
4.962130	0.029580
4.966880	0.032980
4.971640	0.036370
4.976410	0.039890
4.981190	0.043590
4.985980	0.047340
4.990780	0.051020
4.995590	0.055470
5.000410	0.058670
5.005230	0.062560
5.010070	0.065920
5.014920	0.068730
5.019770	0.070920
5.024630	0.073090
5.029510	0.074520
5.034390	0.076020
5.039280	0.077410
5.044190	0.078520
5.049100	0.079900
5.054020	0.081020
5.058950	0.082370
5.063890	0.083830
5.068840	0.085330
5.073800	0.087040
5.078770	0.089250
5.083750	0.091120
5.088740	0.093340
5.093740	0.095470
5.098740	0.097050
5.103760	0.098150
5.108790	0.099230
5.113830	0.100200
5.118880	0.100900
5.123940	0.101700
5.129000	0.102400
5.134080	0.102900
5.139170	0.103400
5.144270	0.103700
5.149380	0.103800
5.154500	0.103800
5.159630	0.103900
5.164760	0.104000
5.169910	0.104300
5.175070	0.104800
5.180240	0.105300
5.185420	0.105900
5.190610	0.106600
5.195810	0.107200
5.201030	0.108000
5.206250	0.108800
5.211480	0.109500
5.216720	0.110200
5.221980	0.110900
5.227240	0.111500
5.232520	0.112100
5.237800	0.112700
5.243100	0.112900
5.248400	0.112900
